vähenemine;vähenemine;;21300
kauplemine;kauplemine;;21300
vähenemine;vähenemine;;21300
omandamine;omandamine;;21300
finantseerimine;finantseerimine;;21300
tagasi_maksmine;tagasi_maksmine;;21300
tagasi_maksmine;tagasi_maksmine;;21300
finantseerimine;finantseerimine;;21300
energia_säästmine;energia_säästmine;;21300
finantseerimine;finantseerimine;;21300
algatamine;algatamine;;21300
tasumine;tasumine;;21300
rakendamine;rakendamine;;21300
tegemine;tegemine;;21300
rakendamine;rakendamine;;21300
jätkamine;jätkamine;;21300
rikkumine;rikkumine;;21300
kinni_pidamine;kinni_pidamine;;21300
võtmine;võtmine;;21300
kohtumine;kohtumine;;21300
rikkumine;rikkumine;;21300
integreerumine;integreerumine;;21300
saastamine;saastamine;;21300
lugemine;lugemine;;21300
säilitamine;säilitamine;;21300
säilimine;säilimine;;21300
toetamine;toetamine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
lugemine;lugemine;;21300
jätkamine;jätkamine;;21300
vastu_võtmine;vastu_võtmine;;21300
lugemine;lugemine;;21300
finantseerimine;finantseerimine;;21300
tagasi_maksmine;tagasi_maksmine;;21300
tagasi_maksmine;tagasi_maksmine;;21300
finantseerimine;finantseerimine;;21300
energia_säästmine;energia_säästmine;;21300
uurimine;uurimine;;21300
selgitamine;selgitamine;;21300
uurimine;uurimine;;21300
uurimine;uurimine;;21300
ligi_meelitamine;ligi_meelitamine;;21300
tootmine;tootmine;;21300
nõudmine;nõudmine;;21300
maksu_laekumine;maksu_laekumine;;21300
üle_viimine;üle_viimine;;21300
tootmine;tootmine;;21300
tootmine;tootmine;;21300
laekumine;laekumine;;21300
tootmine;tootmine;;21300
maksustamine;maksustamine;;21300
maksu_laekumine;maksu_laekumine;;21300
soodustamine;soodustamine;;21300
kahanemine;kahanemine;;21300
alandamine;alandamine;;21300
ligi_meelitamine;ligi_meelitamine;;21300
maksu_laekumine;maksu_laekumine;;21300
lähenemine;lähenemine;;21300
tootmine;tootmine;;21300
kogu_laekumine;kogu_laekumine;;21300
loomine;loomine;;21300
lähenemine;lähenemine;;21300
läbi_rääkimine;läbi_rääkimine;;21300
kehtestamine;kehtestamine;;21300
põgenemine;põgenemine;;21300
