pressi_esindaja;pressi_esindaja;;149100
tule_tõrjuja;tule_tõrjuja;;149100
aja_teenija;aja_teenija;;149100
matkaja;matkaja;;149100
tule_tõrjuja;tule_tõrjuja;;149100
tule_tõrjujad_päästja;tule_tõrjujad_päästja;;149100
päästja;päästja;;149100
aja_teenija;aja_teenija;;149100
aja_teenija;aja_teenija;;149100
aja_teenija;aja_teenija;;149100
pressi_esindaja;pressi_esindaja;;149100
valdaja;valdaja;;149100
tule_tegija;tule_tegeja;tegelt i;149100
korraldaja;korraldaja;;149100
esindaja;esindaja;;149100
korra_pidaja;korra_pidaja;;149100
ütleja;ütleja;;149100
pea_korraldaja;pea_korraldaja;;149100
pressi_esindaja;pressi_esindaja;;149100
austaja;austaja;;149100
tele_vaataja;tele_vaataja;;149100
võitja;võitja;;149100
tele_vaataja;tele_vaataja;;149100
tele_vaataja;tele_vaataja;;149100
võitja;võitja;;149100
kõrval_istuja;kõrval_istuja;;149100
kaas_reisija;kaas_reisija;;149100
pressi_esindaja;pressi_esindaja;;149100
pressi_esindaja;pressi_esindaja;;149100
võõrandaja;võõrandaja;;149100
valitseja;valitseja;;149100
toitja;toitja;;149100
esineja;esineja;;149100
korraldaja;korraldaja;;149100
laulja;laulja;;149100
korraldaja;korraldaja;;149100
juhataja;juhataja;;149100
kirja_saatja;kirja_saatja;;149100
tegija;tegeja;tegelt i;149100
kohuse_täitja;kohuse_täitja;;149100
esindaja;esindaja;;149100
valija;valija;;149100
erastaja;erastaja;;149100
valija;valija;;149100
toetaja;toetaja;;149100
valija;valija;;149100
jagaja;jagaja;;149100
pressi_esindaja;pressi_esindaja;;149100
hädas_olija;hädas_oleja;tegelt i;149100
ase_täitja;ase_täitja;;149100
juhataja;juhataja;;149100
korraldaja;korraldaja;;149100
ase_täitja;ase_täitja;;149100
esindaja;esindaja;;149100
piiri_kaitsja;piiri_kaitsja;;149100
esindaja;esindaja;;149100
aja_teenija;aja_teenija;;149100
osa_võtja;osa_võtja;;149100
vabadus_võitleja;vabadus_võitleja;;149100
esindaja;esindaja;;149100
pressi_esindaja;pressi_esindaja;;149100
otsija;otsija;;149100
pressi_esindaja;pressi_esindaja;;149100
pressi_esindaja;pressi_esindaja;;149100
karistaja;karistaja;;149100
juhataja;juhataja;;149100
juhataja;juhataja;;149100
ase_täitja;ase_täitja;;149100
presidendi_valija;presidendi_valija;;149100
valija;valija;;149100
abi_vajaja;abi_vajaja;;149100
reisija;reisija;;149100
reisija;reisija;;149100
korraldaja;korraldaja;;149100
meele_avaldaja;meele_avaldaja;;149100
asüüli_taotleja;asüüli_taotleja;;149100
tulija;tuleja;tegelt i;149100
järgija;järgija;;149100
reisija;reisija;;149100
töötaja;töötaja;;149100
reisija;reisija;;149100
esindaja;esindaja;;149100
võimu_esindaja;võimu_esindaja;;149100
esindaja;esindaja;;149100
juhataja;juhataja;;149100
juhataja;juhataja;;149100
ase_täitja;ase_täitja;;149100
šampanja;šampanja;välja;149100
mantli_pärija;mantli_pärija;;149100
kasvaja;kasvaja;;149100
juhataja;juhataja;;149100
esindaja;esindaja;;149100
asja_tundja;asja_tundja;;149100
kopsu_kasvaja;kopsu_kasvaja;;149100
kasvaja;kasvaja;;149100
kallale_tungija;kallale_tungija;;149100
järel_tulija;järel_tulija;;149100
toetaja;toetaja;;149100
asja_tundja;asja_tundja;;149100
osa_võtja;osa_võtja;;149100
valitseja;valitseja;;149100
Dracula_uurija;Dracula_uurija;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
töö_andja;töö_andja;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
töö_andja;töö_andja;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
töötaja;töötaja;;149100
töötaja;töötaja;;149100
töö_andja;töö_andja;;149100
sisse_tungija;sisse_tungija;;149100
tervise_kaitsja;tervise_kaitsja;;149100
supleja;supleja;;149100
tervise_kaitsja;tervise_kaitsja;;149100
soovija;soovija;;149100
ümber_asuja;ümber_asuja;;149100
ümber_asuja;ümber_asuja;;149100
ümber_asuja;ümber_asuja;;149100
soovija;soovija;;149100
ümber_asuja;ümber_asuja;;149100
meditsiini_töötaja;meditsiini_töötaja;;149100
õpetaja;õpetaja;;149100
ümber_asuja;ümber_asuja;;149100
pea_korraldaja;pea_korraldaja;;149100
võistleja;võistleja;;149100
kavandaja;kavandaja;;149100
reisija;reisija;;149100
jala_käija;jala_käija;;149100
jala_käija;jala_käija;;149100
järel_tulija;järel_tulija;;149100
ostja;ostja;;149100
eel_käija;eel_käija;;149100
tantsija;tantsija;;149100
tantsija;tantsija;;149100
osa_võtja;osa_võtja;;149100
pea_korraldaja;pea_korraldaja;;149100
esineja;esineja;;149100
võitja;võitja;;149100
pea_korraldaja;pea_korraldaja;;149100
näitleja;näitleja;;149100
pea_korraldaja;pea_korraldaja;;149100
esindaja;esindaja;;149100
näitleja;näitleja;;149100
korraldaja;korraldaja;;149100
pea_esineja;pea_esineja;;149100
kaotaja;kaotaja;;149100
seaduse_väänaja;seaduse_väänaja;;149100
müüja;müüja;;170400
pressi_esindaja;pressi_esindaja;;170400
uurija;uurija;;170400
maksu_maksja;maksu_maksja;;170400
tarnija;tarnija;;170400
töö_võtja;töö_võtja;;170400
tarbija;tarbija;;170400
tellija;tellija;;170400
tarbija;tarbija;;170400
töö_võtja;töö_võtja;;170400
tarbija;tarbija;;170400
töö_võtja;töö_võtja;;170400
tarbija;tarbija;;170400
maksu_maksja;maksu_maksja;;170400
maksu_maksja;maksu_maksja;;170400
maksu_maksja;maksu_maksja;;170400
maksja;maksja;;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
arvutaja;arvutaja;;170400
ostja;ostja;;170400
profi_mängija;profi_mängija;;170400
kindlustus_võtja;kindlustus_võtja;;170400
likviidsus_kordaja;likviidsus_kordaja;;170400
likviidsus_kordaja;likviidsus_kordaja;;170400
näitaja;näitaja;;170400
tootja;tootja;;170400
esindaja;esindaja;;170400
esindaja;esindaja;;170400
uurija;uurija;;170400
uurija;uurija;;170400
mere_uurija;mere_uurija;;170400
valitseja;valitseja;;170400
töötaja;töötaja;;170400
rajaja;rajaja;;170400
juhataja;juhataja;;170400
esindaja;esindaja;;170400
tootja;tootja;;170400
jala_käija;jala_käija;;170400
kukkuja;kukkuja;;170400
kukkuja;kukkuja;;170400
juhataja;juhataja;;170400
ase_täitja;ase_täitja;;170400
juhataja;juhataja;;170400
ase_täitja;ase_täitja;;170400
näitleja;näitleja;;170400
lille_tooja;lille_tooja;;170400
leiutaja;leiutaja;;170400
algataja;algataja;;170400
osa_võtja;osa_võtja;;170400
vaataja;vaataja;;170400
vaataja;vaataja;;170400
suusataja;suusataja;;170400
võitja;võitja;;170400
juhendaja;juhendaja;;170400
mantli_pärija;mantli_pärija;;170400
suusataja;suusataja;;170400
ees_olija;ees_oleja;tegelt i;170400
mängija;mängija;;170400
ääre_mängija;ääre_mängija;;170400
mängija;mängija;;170400
enese_imetleja;enese_imetleja;;170400
mängija;mängija;;170400
pool_kaitsja;pool_kaitsja;;170400
karika_kaitsja;karika_kaitsja;;170400
kaitsja;kaitsja;;170400
kesk_mängija;kesk_mängija;;170400
meedia_esindaja;meedia_esindaja;;170400
mängija;mängija;;170400
võitja;võitja;;170400
karika_võitja;karika_võitja;;170400
esindaja;esindaja;;170400
mängija;mängija;;170400
valija;valija;;170400
tipp_tegija;tipp_tegeja;tegelt i;170400
olümpia_võitja;olümpia_võitja;;170400
juhataja;juhataja;;170400
vaatleja;vaatleja;;170400
pressi_esindaja;pressi_esindaja;;170400
korraldaja;korraldaja;;170400
töötaja;töötaja;;170400
pressi_esindaja;pressi_esindaja;;170400
pressi_esindaja;pressi_esindaja;;170400
esindaja;esindaja;;170400
teenistuja;teenistuja;tegelt stuja;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
palga_töötaja;palga_töötaja;;170400
töötaja;töötaja;;170400
asja_tundja;asja_tundja;;170400
töötaja;töötaja;;170400
juhataja;juhataja;;170400
töö_võtja;töö_võtja;;170400
töö_andja;töö_andja;;170400
näitleja;näitleja;;170400
pressi_esindaja;pressi_esindaja;;170400
röövija;röövija;;170400
näitleja;näitleja;;170400
mööda_käija;mööda_käija;;170400
näitleja;näitleja;;170400
palja;palja;välja;170400
näitleja;näitleja;;170400
näitleja;näitleja;;170400
koostaja;koostaja;;170400
pressi_esindaja;pressi_esindaja;;170400
esindaja;esindaja;;170400
luuletaja;luuletaja;;170400
toimetaja;toimetaja;;170400
koostaja;koostaja;;170400
tõlkija;tõlkija;;170400
näitleja;näitleja;;170400
juhataja;juhataja;;170400
tootja;tootja;;170400
maale_tooja;maale_tooja;;170400
pressi_esindaja;pressi_esindaja;;170400
pressi_esindaja;pressi_esindaja;;170400
tarbija;tarbija;;170400
valmistaja;valmistaja;;170400
importija;importija;;170400
tootja;tootja;;170400
levitaja;levitaja;;170400
pärija;pärija;;170400
hooldaja;hooldaja;;170400
hooldaja;hooldaja;;170400
pärija;pärija;;170400
hooldaja;hooldaja;;170400
hooldaja;hooldaja;;170400
pärija;pärija;;170400
hooldaja;hooldaja;;170400
pärandaja;pärandaja;;170400
hooldaja;hooldaja;;170400
hooldaja;hooldaja;;170400
pärija;pärija;;170400
hooldaja;hooldaja;;170400
pärija;pärija;;170400
pärija;pärija;;170400
pärija;pärija;;170400
esindaja;esindaja;;170400
pärija;pärija;;170400
pressi_esindaja;pressi_esindaja;;170400
töötaja;töötaja;;170400
näitleja;näitleja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
korra_kaitsja;korra_kaitsja;;170400
juhataja;juhataja;;170400
nõustaja;nõustaja;;170400
töötaja;töötaja;;170400
juhataja;juhataja;;170400
pressi_esindaja;pressi_esindaja;;170400
ründaja;ründaja;;170400
juhataja;juhataja;;170400
tapja;tapja;;170400
ümber_maa_ilma_purjetaja;ümber_maailma_purjetaja;;170400
jää_lõhkuja;jää_lõhkuja;;170400
kurja_tegija;kurja_tegeja;tegelt i;170400
korteri_valdaja;korteri_valdaja;;170400
sala_kauba_vedaja;salakauba_vedaja;;170400
tolli_töötaja;tolli_töötaja;;170400
kartuli_kasvataja;kartuli_kasvataja;;170400
asendus_õpetaja;asendus_õpetaja;;170400
esindaja;esindaja;;170400
tootja;tootja;;170400
kartuli_kasvataja;kartuli_kasvataja;;170400
kartuli_kasvataja;kartuli_kasvataja;;170400
kartuli_kasvataja;kartuli_kasvataja;;170400
esindaja;esindaja;;170400
esindaja;esindaja;;170400
aja_teenija;aja_teenija;;170400
müüja;müüja;;170400
aja_teenija;aja_teenija;;170400
uurija;uurija;;170400
ase_täitja;ase_täitja;;170400
pressi_esindaja;pressi_esindaja;;170400
esindaja;esindaja;;170400
julge_oleku_esindaja;julgeoleku_esindaja;;170400
esindaja;esindaja;;170400
liituja;liituja;;170400
liituja;liituja;;170400
liituja;liituja;;170400
pressi_esindaja;pressi_esindaja;;170400
pressi_esindaja;pressi_esindaja;;170400
pressi_esindaja;pressi_esindaja;;170400
pääste_töötaja;pääste_töötaja;;170400
pääste_töötaja;pääste_töötaja;;170400
võitja;võitja;;170400
saaja;saaja;;170400
võitja;võitja;;170400
looja;looja;;170400
leiutaja;leiutaja;;170400
võitleja;võitleja;;170400
võitleja;võitleja;;170400
politsei_töötaja;politsei_töötaja;;170400
uimasti_kaubitseja;uimasti_kaubitseja;;170400
korra_kaitsja;korra_kaitsja;;170400
ostja;ostja;;170400
ostja;ostja;;170400
ase_juhataja;ase_juhataja;;170400
külastaja;külastaja;;170400
gaasi_mõõtja;gaasi_mõõtja;;170400
asja_tundja;asja_tundja;;170400
esindaja;esindaja;;170400
ette_võtja;ette_võtja;;170400
pääste_töötaja;pääste_töötaja;;170400
pisi_kurja_tegija;pisi_kurja_tegeja;tegelt i;170400
vaatleja;vaatleja;;170400
pressi_esindaja;pressi_esindaja;;170400
pressi_esindaja;pressi_esindaja;;170400
pürgija;pürgija;;170400
leiva_tootja;leiva_tootja;;170400
ostja;ostja;;170400
nisu_kasvataja;nisu_kasvataja;;170400
tootja;tootja;;170400
leiva_tootja;leiva_tootja;;170400
pea_toimetaja;pea_toimetaja;;170400
tegija;tegeja;tegelt i;170400
heli_looja;heli_looja;;170400
tegija;tegeja;tegelt i;170400
tegija;tegeja;tegelt i;170400
võitja;võitja;;170400
kaotaja;kaotaja;;170400
kaotaja;kaotaja;;170400
suhtleja;suhtleja;;170400
interneti_suhtleja;interneti_suhtleja;;170400
ellu_viija;ellu_viija;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
geo_graafia_õpetaja;geograafia_õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
tunni_andja;tunni_andja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
klassi_juhataja;klassi_juhataja;;170400
klassi_juhataja;klassi_juhataja;;170400
klassi_juhataja;klassi_juhataja;;170400
klassi_juhataja;klassi_juhataja;;170400
klassi_juhataja;klassi_juhataja;;170400
klassi_juhataja;klassi_juhataja;;170400
hindaja;hindaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õpetaja;õpetaja;;170400
õppija;õppija;;170400
haridus_töötaja;haridus_töötaja;;170400
tagaja;tagaja;;170400
õppija;õppija;;170400
auto_müüja;auto_müüja;;170400
ostja;ostja;;170400
ostja;ostja;;170400
ette_võtja;ette_võtja;;170400
ostja;ostja;;170400
müüja;müüja;;170400
tegija;tegeja;tegelt i;170400
ostja;ostja;;170400
auto_tootja;auto_tootja;;170400
müügi_näitaja;müügi_näitaja;;170400
ostja;ostja;;170400
pressi_esindaja;pressi_esindaja;;170400
müügi_näitaja;müügi_näitaja;;170400
pressi_esindaja;pressi_esindaja;;170400
tarbija;tarbija;;170400
ostja;ostja;;170400
taga_istuja;taga_istuja;;170400
sõitja;sõitja;;170400
taga_istuja;taga_istuja;;170400
taga_istuja;taga_istuja;;170400
ostja;ostja;;170400
sõitja;sõitja;;170400
asendaja;asendaja;;170400
sõitja;sõitja;;170400
olija;oleja;tegelt i;170400
kaas_reisija;kaas_reisija;;170400
laulja;laulja;;170400
laulja;laulja;;170400
laulja;laulja;;170400
trooni_pärija;trooni_pärija;;170400
õpetaja;õpetaja;;170400
valija;valija;;170400
teisiti_mõtleja;teisiti_mõtleja;;170400
asendaja;asendaja;;170400
ehitaja;ehitaja;;170400
pakkuja;pakkuja;;170400
juhataja;juhataja;;170400
juhataja;juhataja;;170400
valija;valija;;170400
valitseja;valitseja;;170400
poliitika_vaatleja;poliitika_vaatleja;;170400
ehitaja;ehitaja;;170400
plaadi_müüja;plaadi_müüja;;170400
tausta_laulja;tausta_laulja;;170400
pea_toimetaja;pea_toimetaja;;170400
juhataja;juhataja;;170400
rahastaja;rahastaja;;170400
lavastaja;lavastaja;;170400
raamatu_levitaja;raamatu_levitaja;;170400
raamatu_levitaja;raamatu_levitaja;;170400
raamatu_levitaja;raamatu_levitaja;;170400
suhte_korraldaja;suhte_korraldaja;;170400
levitaja;levitaja;;170400
esindaja;esindaja;;170400
esindaja;esindaja;;170400
tegija;tegeja;tegelt i;170400
aja_viitja;aja_viitja;;170400
ahel_tossaja;ahel_tossaja;;170400
ahel_suitsetaja;ahel_suitsetaja;;170400
austaja;austaja;;170400
ruja;ruja;välja;170400
luuletaja;luuletaja;;170400
luuletaja;luuletaja;;170400
CD_mängija;CD_mängija;;170400
luuletaja;luuletaja;;170400
õpetaja;õpetaja;;170400
juhataja;juhataja;;170400
juhataja;juhataja;;170400
luuletaja;luuletaja;;170400
laulja;laulja;;170400
mees_laulja;mees_laulja;;170400
nais_laulja;nais_laulja;;170400
näitleja;näitleja;;170400
laulja;laulja;;170400
kickpoksija;kick_poksija;;170400
kickpoksija;kick_poksija;;170400
imetleja;imetleja;;170400
tarbija;tarbija;;170400
pidaja;pidaja;;170400
tarvitaja;tarvitaja;;170400
tarbija;tarbija;;170400
tarvitaja;tarvitaja;;170400
taltsutaja;taltsutaja;;170400
valju_hääldaja;valju_hääldaja;;170400
ostja;ostja;;170400
võitja;võitja;;170400
juhendaja;juhendaja;;170400
diagonaal_ründaja;diagonaal_ründaja;;170400
suusataja;suusataja;;170400
imestaja;imestaja;;170400
juhataja;juhataja;;170400
sobitaja;sobitaja;;170400
algaja;algaja;;170400
algaja;algaja;;170400
reguleerija;reguleerija;;170400
algaja;algaja;;170400
algaja;algaja;;170400
algaja;algaja;;170400
kaotaja;kaotaja;;170400
karika_võitja;karika_võitja;;170400
sõitja;sõitja;;170400
võitja;võitja;;170400
juhendaja;juhendaja;;170400
algaja;algaja;;170400
algaja;algaja;;170400
harrastaja;harrastaja;;170400
kuulaja;kuulaja;;170400
tegija;tegeja;tegelt i;170400
tegija;tegeja;tegelt i;170400
õpetaja;õpetaja;;170400
mängija;mängija;;170400
õpetaja;õpetaja;;170400
mängija;mängija;;170400
korraldaja;korraldaja;;170400
tegija;tegeja;tegelt i;170400
korraldaja;korraldaja;;170400
uurija;uurija;;170400
pealt_vaataja;pealt_vaataja;;170400
võitja;võitja;;170400
lühi_raja;lühi_raja;välja;170400
loobuja;loobuja;;170400
lühi_raja;lühi_raja;välja;170400
tele_vaataja;tele_vaataja;;170400
abistaja;abistaja;;170400
abistaja;abistaja;;170400
ujuja;ujuja;;170400
elu_päästja;elu_päästja;;170400
abistaja;abistaja;;170400
toetaja;toetaja;;170400
abistaja;abistaja;;170400
elu_päästja;elu_päästja;;170400
abistaja;abistaja;;170400
elu_päästja;elu_päästja;;170400
õpetaja;õpetaja;;170400
elu_päästja;elu_päästja;;170400
abistaja;abistaja;;170400
eest_vedaja;eest_vedaja;;170400
toetaja;toetaja;;170400
söögi_tegija;söögi_tegeja;tegelt i;170400
laulja;laulja;;170400
kuulaja;kuulaja;;170400
laulja;laulja;;170400
kuulaja;kuulaja;;170400
laulja;laulja;;170400
laulja;laulja;;170400
laulja;laulja;;170400
korraldaja;korraldaja;;170400
korraldaja;korraldaja;;170400
korraldaja;korraldaja;;170400
külastaja;külastaja;;170400
võitja;võitja;;170400
vaataja;vaataja;;170400
vaataja;vaataja;;170400
pea_toimetaja;pea_toimetaja;;170400
vaataja;vaataja;;170400
austaja;austaja;;170400
tele_vaataja;tele_vaataja;;170400
näitleja;näitleja;;170400
vaataja;vaataja;;170400
näitleja;näitleja;;170400
vaataja;vaataja;;170400
laulja;laulja;;170400
üllatus_esineja;üllatus_esineja;;170400
tele_vaataja;tele_vaataja;;170400
asja_tundja;asja_tundja;;170400
laulja;laulja;;170400
külalis_esineja;külalis_esineja;;170400
vaataja;vaataja;;170400
laulja;laulja;;170400
maksu_maksja;maksu_maksja;;170400
juhataja;juhataja;;170400
esindaja;esindaja;;170400
näitleja;näitleja;;170400
mängija;mängija;;170400
käija;käija;;170400
esindaja;esindaja;;170400
nafta_puurija;nafta_puurija;;170400
esindaja;esindaja;;170400
kuuluja;kuuluja;;170400
kasutaja;kasutaja;;170400
vangla_töötaja;vangla_töötaja;;170400
töötaja;töötaja;;170400
oma_soo_ihaleja;omasoo_ihaleja;;170400
osaleja;osaleja;;170400
oma_soo_ihaleja;omasoo_ihaleja;;170400
esindaja;esindaja;;170400
võitja;võitja;;170400
taganttulija;tagant_tuleja;tegelt i;170400
korraldaja;korraldaja;;170400
mängija;mängija;;170400
vasara_heitja;vasara_heitja;;170400
esindaja;esindaja;;170400
kaitsja;kaitsja;;170400
väljaku_mängija;väljaku_mängija;;170400
poole_hoidja;poole_hoidja;;170400
võitja;võitja;;170400
tipp_maletaja;tipp_maletaja;;170400
maletaja;maletaja;;170400
maletaja;maletaja;;170400
maletaja;maletaja;;170400
orienteeruja;orienteeruja;;170400
orienteeruja;orienteeruja;;170400
esi_sõitja;esi_sõitja;;170400
tiitli_kaitsja;tiitli_kaitsja;;170400
pool_kaitsja;pool_kaitsja;;170400
mängija;mängija;;170400
karika_võitja;karika_võitja;;170400
ründaja;ründaja;;170400
võitja;võitja;;170400
võitja;võitja;;170400
esindaja;esindaja;;170400
põhi_tegija;põhi_tegeja;tegelt i;170400
võistleja;võistleja;;170400
võitja;võitja;;170400
kolmik_hüppaja;kolmik_hüppaja;;170400
olümpia_võitja;olümpia_võitja;;170400
olümpia_võitja;olümpia_võitja;;170400
tippaja;tippaja;välja;170400
maa_ilma_valitseja;maailma_valitseja;;170400
mantli_pärija;mantli_pärija;;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
töö_andja;töö_andja;;170400
töötaja;töötaja;;170400
töö_andja;töö_andja;;170400
töötaja;töötaja;;170400
töötaja;töötaja;;170400
töö_andja;töö_andja;;170400
töö_andja;töö_andja;;170400
töö_andja;töö_andja;;170400
tordi_tegija;tordi_tegeja;tegelt i;170400
pressi_esindaja;pressi_esindaja;;170400
korraldaja;korraldaja;;170400
pea_esineja;pea_esineja;;170400
mees_laulja;mees_laulja;;170400
kuulaja;kuulaja;;170400
geelja;geelja;;170400
korraldaja;korraldaja;;170400
osa_võtja;osa_võtja;;170400
osa_võtja;osa_võtja;;170400
vetel_päästja;vetel_päästja;;170400
esindaja;esindaja;;170400
osaleja;osaleja;;170400
võitja;võitja;;170400
toimetaja;toimetaja;;170400
tele_vaataja;tele_vaataja;;170400
vaataja;vaataja;;170400
vaataja;vaataja;;170400
toimetaja;toimetaja;;170400
korraldaja;korraldaja;;170400
saate_tegija;saate_tegeja;tegelt i;170400
korraldaja;korraldaja;;170400
osa_võtja;osa_võtja;;170400
asja_armastaja;asja_armastaja;;170400
tegija;tegeja;tegelt i;170400
osa_võtja;osa_võtja;;170400
osa_võtja;osa_võtja;;170400
pealt_vaataja;pealt_vaataja;;170400
osa_võtja;osa_võtja;;170400
tantsija;tantsija;;170400
tantsija;tantsija;;170400
võitja;võitja;;170400
võitja;võitja;;170400
osa_võtja;osa_võtja;;170400
võitja;võitja;;170400
võitja;võitja;;170400
võistleja;võistleja;;170400
reisija;reisija;;170400
puhkaja;puhkaja;;170400
tootja;tootja;;170400
kaas_finantseerija;kaas_finantseerija;;170400
kodu_kasutaja;kodu_kasutaja;;170400
tarbija;tarbija;;170400
tarbija;tarbija;;170400
tarbija;tarbija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
bussi_reisija;bussi_reisija;;170400
reisija;reisija;;170400
bussi_reisija;bussi_reisija;;170400
kasutaja;kasutaja;;170400
kasutaja;kasutaja;;170400
bussi_reisija;bussi_reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
reisija;reisija;;170400
kasutaja;kasutaja;;170400
reisija;reisija;;170400
sõitja;sõitja;;170400
juhataja;juhataja;;170400
juhataja;juhataja;;170400
korraldaja;korraldaja;;170400
reisi_korraldaja;reisi_korraldaja;;170400
juhataja;juhataja;;170400
suhete_korraldaja;suhete_korraldaja;;170400
pakkuja;pakkuja;;170400
pressi_esindaja;pressi_esindaja;;170400
haldaja;haldaja;;170400
importija;importija;;170400
tarbija;tarbija;;170400
importija;importija;;170400
importija;importija;;170400
laulja;laulja;;170400
näitleja;näitleja;;170400
osaleja;osaleja;;170400
näitleja;näitleja;;170400
reklaami_kandja;reklaami_kandja;;170400
võitja;võitja;;170400
ase_täitja;ase_täitja;;170400
vee_mõõtja;vee_mõõtja;;170400
vee_mõõtja;vee_mõõtja;;170400
vee_mõõtja;vee_mõõtja;;170400
vee_mõõtja;vee_mõõtja;;170400
mõõtja;mõõtja;;170400
mõõtja;mõõtja;;170400
töötaja;töötaja;;170400
mõõtja;mõõtja;;170400
pilve_lõhkuja;pilve_lõhkuja;;170400
pilve_lõhkuja;pilve_lõhkuja;;170400
luuletaja;luuletaja;;170400
luule_lugeja;luule_lugeja;;170400
koostaja;koostaja;;170400
antoloogia_koostaja;antoloogia_koostaja;;170400
luuletaja;luuletaja;;170400
lugeja;lugeja;;170400
aja;aja;välja;170400
koori_laulja;koori_laulja;;170400
elu_põletaja;elu_põletaja;;170400
laulja;laulja;;170400
laulja;laulja;;170400
laulja;laulja;;170400
esitaja;esitaja;;170400
külastaja;külastaja;;170400
tantsu_lavastaja;tantsu_lavastaja;;170400
näitleja;näitleja;;170400
tantsija;tantsija;;170400
koostaja;koostaja;;170400
tegija;tegeja;tegelt i;170400
tegija;tegeja;tegelt i;170400
mitme_võistleja;mitme_võistleja;;170400
jõudja;jõudja;;170400
võõrustaja;võõrustaja;;170400
pealt_vaataja;pealt_vaataja;;170400
viie_võistleja;viie_võistleja;;170400
pealt_vaataja;pealt_vaataja;;170400
toetaja;toetaja;;170400
poole_hoidja;poole_hoidja;;170400
pool_kaitsja;pool_kaitsja;;170400
kesk_kaitsja;kesk_kaitsja;;170400
kesk_kaitsja;kesk_kaitsja;;170400
mängija;mängija;;170400
ründaja;ründaja;;170400
laske_suusataja;laske_suusataja;;170400
esindaja;esindaja;;170400
esindaja;esindaja;;170400
esindaja;esindaja;;170400
sotsiaal_töötaja;sotsiaal_töötaja;;170400
sotsiaal_töötaja;sotsiaal_töötaja;;170400
auto_ärandaja;auto_ärandaja;;170400
pressi_esindaja;pressi_esindaja;;170400
ärandaja;ärandaja;;170400
kurja_tegija;kurja_tegeja;tegelt i;170400
pressi_esindaja;pressi_esindaja;;170400
läbi_rääkija;läbi_rääkija;;170400
uurija;uurija;;170400
juhataja;juhataja;;170400
hooldaja;hooldaja;;170400
hooldaja;hooldaja;;170400
sotsiaal_töötaja;sotsiaal_töötaja;;170400
